"language","rater_group","text","question","text_type","rater","rating","rating_zr"
"Greek","Greek_Rg1","Greek_text_5","Q1","Type 3","Greek_rater4",3,0.107967889149567
"Greek","Greek_Rg1","Greek_text_6","Q1","Type 4","Greek_rater4",6,0.63545412837939
"Greek","Greek_Rg1","Greek_text_7","Q1","Type 1","Greek_rater4",-3,-0.489710706840945
"Greek","Greek_Rg1","Greek_text_8","Q1","Type 3","Greek_rater4",7,0.883466773629878
"Greek","Greek_Rg1","Greek_text_9","Q1","Type 4","Greek_rater4",-1,-0.203653427785832
"Greek","Greek_Rg1","Greek_text_9","Q1","Type 4","Greek_rater4",-1,-0.203653427785832
"Greek","Greek_Rg1","Greek_text_10","Q1","Type 1","Greek_rater4",2,-0.0281867217663075
"Greek","Greek_Rg1","Greek_text_11","Q1","Type 4","Greek_rater4",3,0.107967889149567
"Greek","Greek_Rg1","Greek_text_12","Q1","Type 3","Greek_rater4",-8,-1.57005585953582
"Greek","Greek_Rg1","Greek_text_13","Q1","Type 2","Greek_rater4",3,0.107967889149567
"Greek","Greek_Rg1","Greek_text_14","Q1","Type 2","Greek_rater4",-5,-0.883466773629878
"Greek","Greek_Rg1","Greek_text_15","Q1","Type 1","Greek_rater4",4,0.270160165313734
"Greek","Greek_Rg1","Greek_text_16","Q1","Type 2","Greek_rater4",-2,-0.320384005703871
"Greek","Greek_Rg1","Greek_text_17","Q1","Type 2","Greek_rater4",3,0.107967889149567
"Greek","Greek_Rg1","Greek_text_18","Q1","Type 2","Greek_rater4",3,0.107967889149567
"Greek","Greek_Rg1","Greek_text_19","Q1","Type 1","Greek_rater4",-2,-0.320384005703871
"Greek","Greek_Rg1","Greek_text_20","Q1","Type 3","Greek_rater4",6,0.63545412837939
"Greek","Greek_Rg1","Greek_text_1","Q1","Type 4","Greek_rater5",6,0.63545412837939
"Greek","Greek_Rg1","Greek_text_2","Q1","Type 3","Greek_rater5",NA,2.44338354753123
"Greek","Greek_Rg1","Greek_text_3","Q1","Type 4","Greek_rater5",10,1.8465332589292
"Greek","Greek_Rg1","Greek_text_4","Q1","Type 1","Greek_rater5",-3,-0.489710706840945
"Greek","Greek_Rg1","Greek_text_5","Q1","Type 3","Greek_rater5",-10,-2.47758436746213
"Greek","Greek_Rg1","Greek_text_6","Q1","Type 4","Greek_rater5",2,-0.0281867217663075
"Greek","Greek_Rg1","Greek_text_7","Q1","Type 1","Greek_rater5",-7,-1.33297599198599
"Greek","Greek_Rg1","Greek_text_8","Q1","Type 3","Greek_rater5",-5,-0.883466773629878
"Greek","Greek_Rg1","Greek_text_9","Q1","Type 4","Greek_rater5",7,0.883466773629878
"Greek","Greek_Rg1","Greek_text_9","Q1","Type 4","Greek_rater5",-8,-1.57005585953582
"Greek","Greek_Rg1","Greek_text_10","Q1","Type 1","Greek_rater5",1,-0.116309309964088
"Greek","Greek_Rg1","Greek_text_11","Q1","Type 4","Greek_rater5",-2,-0.320384005703871
"Greek","Greek_Rg1","Greek_text_12","Q1","Type 3","Greek_rater5",-4,-0.684932932625758
"Greek","Greek_Rg1","Greek_text_13","Q1","Type 2","Greek_rater5",-2,-0.320384005703871
"Greek","Greek_Rg1","Greek_text_14","Q1","Type 2","Greek_rater5",-6,-1.10342816801669
"Greek","Greek_Rg1","Greek_text_15","Q1","Type 1","Greek_rater5",-4,-0.684932932625758
"Greek","Greek_Rg1","Greek_text_16","Q1","Type 2","Greek_rater5",-3,-0.489710706840945
"Greek","Greek_Rg1","Greek_text_17","Q1","Type 2","Greek_rater5",3,0.107967889149567
"Greek","Greek_Rg1","Greek_text_18","Q1","Type 2","Greek_rater5",6,0.63545412837939
"Greek","Greek_Rg1","Greek_text_19","Q1","Type 1","Greek_rater5",-5,-0.883466773629878
"Greek","Greek_Rg1","Greek_text_20","Q1","Type 3","Greek_rater5",5,0.434368092749036
"Greek","Greek_Rg1","Greek_text_1","Q1","Type 4","Greek_rater6",6,0.63545412837939
"Greek","Greek_Rg1","Greek_text_2","Q1","Type 3","Greek_rater6",-7,-1.33297599198599
"Greek","Greek_Rg1","Greek_text_3","Q1","Type 4","Greek_rater6",-3,-0.489710706840945
"Greek","Greek_Rg1","Greek_text_4","Q1","Type 1","Greek_rater6",-1,-0.203653427785832
"Greek","Greek_Rg1","Greek_text_5","Q1","Type 3","Greek_rater6",0,-0.153115898776761
"Greek","Greek_Rg1","Greek_text_6","Q1","Type 4","Greek_rater6",-6,-1.10342816801669
"Greek","Greek_Rg1","Greek_text_7","Q1","Type 1","Greek_rater6",-8,-1.57005585953582
"Greek","Greek_Rg1","Greek_text_8","Q1","Type 3","Greek_rater6",8,1.1471424516106
"Greek","Greek_Rg1","Greek_text_9","Q1","Type 4","Greek_rater6",-7,-1.33297599198599
"Greek","Greek_Rg1","Greek_text_9","Q1","Type 4","Greek_rater6",-2,-0.320384005703871
"Greek","Greek_Rg1","Greek_text_10","Q1","Type 1","Greek_rater6",5,0.434368092749036
"Greek","Greek_Rg1","Greek_text_11","Q1","Type 4","Greek_rater6",-1,-0.203653427785832
"Greek","Greek_Rg1","Greek_text_12","Q1","Type 3","Greek_rater6",-9,-1.95770574903614
"Greek","Greek_Rg1","Greek_text_13","Q1","Type 2","Greek_rater6",-5,-0.883466773629878
"Greek","Greek_Rg1","Greek_text_14","Q1","Type 2","Greek_rater6",-7,-1.33297599198599
"Greek","Greek_Rg1","Greek_text_15","Q1","Type 1","Greek_rater6",-10,-2.47758436746213
"Greek","Greek_Rg1","Greek_text_16","Q1","Type 2","Greek_rater6",8,1.1471424516106
"Greek","Greek_Rg1","Greek_text_17","Q1","Type 2","Greek_rater6",1,-0.116309309964088
"Greek","Greek_Rg1","Greek_text_18","Q1","Type 2","Greek_rater6",-3,-0.489710706840945
"Greek","Greek_Rg1","Greek_text_19","Q1","Type 1","Greek_rater6",-8,-1.57005585953582
"Greek","Greek_Rg1","Greek_text_20","Q1","Type 3","Greek_rater6",-3,-0.489710706840945
"Greek","Greek_Rg2","Greek_text_21","Q1","Type 1","Greek_rater7",-9,-1.95770574903614
"Greek","Greek_Rg2","Greek_text_22","Q1","Type 2","Greek_rater7",10,1.8465332589292
"Greek","Greek_Rg2","Greek_text_23","Q1","Type 3","Greek_rater7",10,1.8465332589292
"Greek","Greek_Rg2","Greek_text_24","Q1","Type 4","Greek_rater7",-7,-1.33297599198599
"Greek","Greek_Rg2","Greek_text_25","Q1","Type 1","Greek_rater7",-10,-2.47758436746213
"Greek","Greek_Rg2","Greek_text_26","Q1","Type 1","Greek_rater7",-10,-2.47758436746213
"Greek","Greek_Rg2","Greek_text_27","Q1","Type 3","Greek_rater7",8,1.1471424516106
"Greek","Greek_Rg2","Greek_text_28","Q1","Type 4","Greek_rater7",9,1.45083648741264
"Greek","Greek_Rg2","Greek_text_29","Q1","Type 3","Greek_rater7",10,1.8465332589292
"Greek","Greek_Rg2","Greek_text_29","Q1","Type 3","Greek_rater7",-9,-1.95770574903614
"Greek","Greek_Rg2","Greek_text_30","Q1","Type 4","Greek_rater7",10,1.8465332589292
"Greek","Greek_Rg2","Greek_text_31","Q1","Type 3","Greek_rater7",10,1.8465332589292
"Greek","Greek_Rg2","Greek_text_32","Q1","Type 3","Greek_rater7",-4,-0.684932932625758
"Greek","Greek_Rg2","Greek_text_33","Q1","Type 4","Greek_rater7",5,0.434368092749036
"Greek","Greek_Rg2","Greek_text_34","Q1","Type 1","Greek_rater7",-8,-1.57005585953582
"Greek","Greek_Rg2","Greek_text_35","Q1","Type 4","Greek_rater7",-9,-1.95770574903614
"Greek","Greek_Rg2","Greek_text_36","Q1","Type 2","Greek_rater7",6,0.63545412837939
"Greek","Greek_Rg2","Greek_text_37","Q1","Type 2","Greek_rater7",7,0.883466773629878
"Greek","Greek_Rg2","Greek_text_38","Q1","Type 2","Greek_rater7",-7,-1.33297599198599
"Greek","Greek_Rg2","Greek_text_39","Q1","Type 2","Greek_rater7",8,1.1471424516106
"Greek","Greek_Rg2","Greek_text_40","Q1","Type 1","Greek_rater7",6,0.63545412837939
"Greek","Greek_Rg2","Greek_text_21","Q1","Type 1","Greek_rater8",-8,-1.57005585953582
"Greek","Greek_Rg2","Greek_text_22","Q1","Type 2","Greek_rater8",2,-0.0281867217663075
"Greek","Greek_Rg2","Greek_text_23","Q1","Type 3","Greek_rater8",4,0.270160165313734
"Greek","Greek_Rg2","Greek_text_24","Q1","Type 4","Greek_rater8",-5,-0.883466773629878
"Greek","Greek_Rg2","Greek_text_25","Q1","Type 1","Greek_rater8",-5,-0.883466773629878
"Greek","Greek_Rg2","Greek_text_26","Q1","Type 1","Greek_rater8",-6,-1.10342816801669
"Greek","Greek_Rg2","Greek_text_27","Q1","Type 3","Greek_rater8",4,0.270160165313734
"Greek","Greek_Rg2","Greek_text_28","Q1","Type 4","Greek_rater8",-3,-0.489710706840945
"Greek","Greek_Rg2","Greek_text_29","Q1","Type 3","Greek_rater8",2,-0.0281867217663075
"Greek","Greek_Rg2","Greek_text_29","Q1","Type 3","Greek_rater8",0,-0.153115898776761
"Greek","Greek_Rg2","Greek_text_30","Q1","Type 4","Greek_rater8",-3,-0.489710706840945
"Greek","Greek_Rg2","Greek_text_31","Q1","Type 3","Greek_rater8",-4,-0.684932932625758
"Greek","Greek_Rg2","Greek_text_32","Q1","Type 3","Greek_rater8",-1,-0.203653427785832
"Greek","Greek_Rg2","Greek_text_33","Q1","Type 4","Greek_rater8",9,1.45083648741264
"Greek","Greek_Rg2","Greek_text_34","Q1","Type 1","Greek_rater8",4,0.270160165313734
"Greek","Greek_Rg2","Greek_text_35","Q1","Type 4","Greek_rater8",-8,-1.57005585953582
"Greek","Greek_Rg2","Greek_text_36","Q1","Type 2","Greek_rater8",4,0.270160165313734
"Greek","Greek_Rg2","Greek_text_37","Q1","Type 2","Greek_rater8",5,0.434368092749036
"Greek","Greek_Rg2","Greek_text_38","Q1","Type 2","Greek_rater8",-3,-0.489710706840945
"Greek","Greek_Rg2","Greek_text_39","Q1","Type 2","Greek_rater8",5,0.434368092749036
"Greek","Greek_Rg2","Greek_text_40","Q1","Type 1","Greek_rater8",-2,-0.320384005703871
"Greek","Greek_Rg2","Greek_text_21","Q1","Type 1","Greek_rater9",6,0.63545412837939
"Greek","Greek_Rg2","Greek_text_22","Q1","Type 2","Greek_rater9",9,1.45083648741264
"Greek","Greek_Rg2","Greek_text_23","Q1","Type 3","Greek_rater9",7,0.883466773629878
"Greek","Greek_Rg2","Greek_text_24","Q1","Type 4","Greek_rater9",6,0.63545412837939
"Greek","Greek_Rg2","Greek_text_25","Q1","Type 1","Greek_rater9",5,0.434368092749036
"Greek","Greek_Rg2","Greek_text_26","Q1","Type 1","Greek_rater9",2,-0.0281867217663075
"Greek","Greek_Rg2","Greek_text_27","Q1","Type 3","Greek_rater9",NA,2.51495487780253
"Greek","Greek_Rg2","Greek_text_28","Q1","Type 4","Greek_rater9",9,1.45083648741264
"Greek","Greek_Rg2","Greek_text_29","Q1","Type 3","Greek_rater9",10,1.8465332589292
"Greek","Greek_Rg2","Greek_text_29","Q1","Type 3","Greek_rater9",3,0.107967889149567
"Greek","Greek_Rg2","Greek_text_30","Q1","Type 4","Greek_rater9",9,1.45083648741264
"Greek","Greek_Rg2","Greek_text_31","Q1","Type 3","Greek_rater9",1,-0.116309309964088
"Greek","Greek_Rg2","Greek_text_32","Q1","Type 3","Greek_rater9",0,-0.153115898776761
"Greek","Greek_Rg2","Greek_text_33","Q1","Type 4","Greek_rater9",3,0.107967889149567
"Greek","Greek_Rg2","Greek_text_34","Q1","Type 1","Greek_rater9",-1,-0.203653427785832
"Greek","Greek_Rg2","Greek_text_35","Q1","Type 4","Greek_rater9",-8,-1.57005585953582
"Greek","Greek_Rg2","Greek_text_36","Q1","Type 2","Greek_rater9",3,0.107967889149567
"Greek","Greek_Rg2","Greek_text_37","Q1","Type 2","Greek_rater9",NA,2.60233042765711
"Greek","Greek_Rg2","Greek_text_38","Q1","Type 2","Greek_rater9",-4,-0.684932932625758
"Greek","Greek_Rg2","Greek_text_39","Q1","Type 2","Greek_rater9",NA,2.71569124218069
"Greek","Greek_Rg2","Greek_text_40","Q1","Type 1","Greek_rater9",-3,-0.489710706840945
"Greek","Greek_Rg2","Greek_text_21","Q1","Type 1","Greek_rater10",-4,-0.684932932625758
"Greek","Greek_Rg2","Greek_text_22","Q1","Type 2","Greek_rater10",6,0.63545412837939
"Greek","Greek_Rg2","Greek_text_23","Q1","Type 3","Greek_rater10",8,1.1471424516106
"Greek","Greek_Rg2","Greek_text_24","Q1","Type 4","Greek_rater10",-4,-0.684932932625758
"Greek","Greek_Rg2","Greek_text_25","Q1","Type 1","Greek_rater10",2,-0.0281867217663075
"Greek","Greek_Rg2","Greek_text_26","Q1","Type 1","Greek_rater10",-5,-0.883466773629878
"Greek","Greek_Rg2","Greek_text_27","Q1","Type 3","Greek_rater10",-2,-0.320384005703871
"Greek","Greek_Rg2","Greek_text_28","Q1","Type 4","Greek_rater10",7,0.883466773629878
"Greek","Greek_Rg2","Greek_text_29","Q1","Type 3","Greek_rater10",7,0.883466773629878
"Greek","Greek_Rg2","Greek_text_29","Q1","Type 3","Greek_rater10",-6,-1.10342816801669
"Greek","Greek_Rg2","Greek_text_30","Q1","Type 4","Greek_rater10",9,1.45083648741264
"Greek","Greek_Rg2","Greek_text_31","Q1","Type 3","Greek_rater10",5,0.434368092749036
"Greek","Greek_Rg2","Greek_text_32","Q1","Type 3","Greek_rater10",3,0.107967889149567
"Greek","Greek_Rg2","Greek_text_33","Q1","Type 4","Greek_rater10",7,0.883466773629878
"Greek","Greek_Rg2","Greek_text_34","Q1","Type 1","Greek_rater10",3,0.107967889149567
"Greek","Greek_Rg2","Greek_text_35","Q1","Type 4","Greek_rater10",-5,-0.883466773629878
"Greek","Greek_Rg2","Greek_text_36","Q1","Type 2","Greek_rater10",8,1.1471424516106
"Greek","Greek_Rg2","Greek_text_37","Q1","Type 2","Greek_rater10",7,0.883466773629878
"Greek","Greek_Rg2","Greek_text_38","Q1","Type 2","Greek_rater10",8,1.1471424516106
"Greek","Greek_Rg2","Greek_text_39","Q1","Type 2","Greek_rater10",7,0.883466773629878
"Greek","Greek_Rg2","Greek_text_40","Q1","Type 1","Greek_rater10",2,-0.0281867217663075
"Greek","Greek_Rg2","Greek_text_21","Q1","Type 1","Greek_rater11",-7,-1.33297599198599
"Greek","Greek_Rg2","Greek_text_22","Q1","Type 2","Greek_rater11",5,0.434368092749036
"Greek","Greek_Rg2","Greek_text_23","Q1","Type 3","Greek_rater11",7,0.883466773629878
"Greek","Greek_Rg2","Greek_text_24","Q1","Type 4","Greek_rater11",6,0.63545412837939
"Greek","Greek_Rg2","Greek_text_25","Q1","Type 1","Greek_rater11",-6,-1.10342816801669
"Greek","Greek_Rg2","Greek_text_26","Q1","Type 1","Greek_rater11",-8,-1.57005585953582
"Greek","Greek_Rg2","Greek_text_27","Q1","Type 3","Greek_rater11",10,1.8465332589292
"Greek","Greek_Rg2","Greek_text_28","Q1","Type 4","Greek_rater11",-3,-0.489710706840945
"Greek","Greek_Rg2","Greek_text_29","Q1","Type 3","Greek_rater11",10,1.8465332589292
"Greek","Greek_Rg2","Greek_text_29","Q1","Type 3","Greek_rater11",-8,-1.57005585953582
"Greek","Greek_Rg2","Greek_text_30","Q1","Type 4","Greek_rater11",8,1.1471424516106
"Greek","Greek_Rg2","Greek_text_31","Q1","Type 3","Greek_rater11",-9,-1.95770574903614
"Greek","Greek_Rg2","Greek_text_32","Q1","Type 3","Greek_rater11",-8,-1.57005585953582
"Greek","Greek_Rg2","Greek_text_33","Q1","Type 4","Greek_rater11",6,0.63545412837939
"Greek","Greek_Rg2","Greek_text_34","Q1","Type 1","Greek_rater11",-2,-0.320384005703871
"Greek","Greek_Rg2","Greek_text_35","Q1","Type 4","Greek_rater11",-9,-1.95770574903614
"Greek","Greek_Rg2","Greek_text_36","Q1","Type 2","Greek_rater11",10,1.8465332589292
"Greek","Greek_Rg2","Greek_text_37","Q1","Type 2","Greek_rater11",-8,-1.57005585953582
"Greek","Greek_Rg2","Greek_text_38","Q1","Type 2","Greek_rater11",-4,-0.684932932625758
"Greek","Greek_Rg2","Greek_text_39","Q1","Type 2","Greek_rater11",8,1.1471424516106
"Greek","Greek_Rg2","Greek_text_40","Q1","Type 1","Greek_rater11",-8,-1.57005585953582
"Greek","Greek_Rg2","Greek_text_21","Q1","Type 1","Greek_rater12",-3,-0.489710706840945
"Greek","Greek_Rg2","Greek_text_22","Q1","Type 2","Greek_rater12",4,0.270160165313734
"Greek","Greek_Rg2","Greek_text_23","Q1","Type 3","Greek_rater12",6,0.63545412837939
"Greek","Greek_Rg2","Greek_text_24","Q1","Type 4","Greek_rater12",2,-0.0281867217663075
"Greek","Greek_Rg2","Greek_text_25","Q1","Type 1","Greek_rater12",-1,-0.203653427785832
"Greek","Greek_Rg2","Greek_text_26","Q1","Type 1","Greek_rater12",-6,-1.10342816801669
"Greek","Greek_Rg2","Greek_text_27","Q1","Type 3","Greek_rater12",4,0.270160165313734
"Greek","Greek_Rg2","Greek_text_28","Q1","Type 4","Greek_rater12",6,0.63545412837939
"Greek","Greek_Rg2","Greek_text_29","Q1","Type 3","Greek_rater12",7,0.883466773629878
"Greek","Greek_Rg2","Greek_text_29","Q1","Type 3","Greek_rater12",-4,-0.684932932625758
"Greek","Greek_Rg2","Greek_text_30","Q1","Type 4","Greek_rater12",10,1.8465332589292
"Greek","Greek_Rg2","Greek_text_31","Q1","Type 3","Greek_rater12",-3,-0.489710706840945
"Greek","Greek_Rg2","Greek_text_32","Q1","Type 3","Greek_rater12",-3,-0.489710706840945
"Greek","Greek_Rg2","Greek_text_33","Q1","Type 4","Greek_rater12",2,-0.0281867217663075
"Greek","Greek_Rg2","Greek_text_34","Q1","Type 1","Greek_rater12",3,0.107967889149567
"Greek","Greek_Rg2","Greek_text_35","Q1","Type 4","Greek_rater12",-4,-0.684932932625758
"Greek","Greek_Rg2","Greek_text_36","Q1","Type 2","Greek_rater12",8,1.1471424516106
"Greek","Greek_Rg2","Greek_text_37","Q1","Type 2","Greek_rater12",1,-0.116309309964088
"Greek","Greek_Rg2","Greek_text_38","Q1","Type 2","Greek_rater12",-2,-0.320384005703871
"Greek","Greek_Rg2","Greek_text_39","Q1","Type 2","Greek_rater12",6,0.63545412837939
"Greek","Greek_Rg2","Greek_text_40","Q1","Type 1","Greek_rater12",-2,-0.320384005703871
"Spanish","Spanish_Rg1","Spanish_text_1","Q1","Type 3","Spanish_rater1",7,0.883466773629878
"Spanish","Spanish_Rg1","Spanish_text_2","Q1","Type 4","Spanish_rater1",-3,-0.489710706840945
"Spanish","Spanish_Rg1","Spanish_text_3","Q1","Type 1","Spanish_rater1",-6,-1.10342816801669
"Spanish","Spanish_Rg1","Spanish_text_4","Q1","Type 3","Spanish_rater1",-6,-1.10342816801669
"Spanish","Spanish_Rg1","Spanish_text_5","Q1","Type 2","Spanish_rater1",6,0.63545412837939
"Spanish","Spanish_Rg1","Spanish_text_6","Q1","Type 4","Spanish_rater1",-4,-0.684932932625758
"Spanish","Spanish_Rg1","Spanish_text_7","Q1","Type 3","Spanish_rater1",6,0.63545412837939
"Spanish","Spanish_Rg1","Spanish_text_8","Q1","Type 1","Spanish_rater1",5,0.434368092749036
"Spanish","Spanish_Rg1","Spanish_text_9","Q1","Type 4","Spanish_rater1",-5,-0.883466773629878
"Spanish","Spanish_Rg1","Spanish_text_9","Q1","Type 4","Spanish_rater1",5,0.434368092749036
"Spanish","Spanish_Rg1","Spanish_text_10","Q1","Type 2","Spanish_rater1",4,0.270160165313734
"Spanish","Spanish_Rg1","Spanish_text_11","Q1","Type 4","Spanish_rater1",-7,-1.33297599198599
"Spanish","Spanish_Rg1","Spanish_text_12","Q1","Type 3","Spanish_rater1",7,0.883466773629878
"Spanish","Spanish_Rg1","Spanish_text_13","Q1","Type 2","Spanish_rater1",6,0.63545412837939
"Spanish","Spanish_Rg1","Spanish_text_14","Q1","Type 2","Spanish_rater1",-4,-0.684932932625758
"Spanish","Spanish_Rg1","Spanish_text_15","Q1","Type 1","Spanish_rater1",4,0.270160165313734
"Spanish","Spanish_Rg1","Spanish_text_16","Q1","Type 1","Spanish_rater1",4,0.270160165313734
"Spanish","Spanish_Rg1","Spanish_text_17","Q1","Type 2","Spanish_rater1",-5,-0.883466773629878
"Spanish","Spanish_Rg1","Spanish_text_18","Q1","Type 1","Spanish_rater1",-3,-0.489710706840945
"Spanish","Spanish_Rg1","Spanish_text_19","Q1","Type 3","Spanish_rater1",7,0.883466773629878
"Spanish","Spanish_Rg1","Spanish_text_20","Q1","Type 4","Spanish_rater1",5,0.434368092749036
"Spanish","Spanish_Rg1","Spanish_text_1","Q1","Type 3","Spanish_rater2",4,0.270160165313734
"Spanish","Spanish_Rg1","Spanish_text_2","Q1","Type 4","Spanish_rater2",8,1.1471424516106
"Spanish","Spanish_Rg1","Spanish_text_3","Q1","Type 1","Spanish_rater2",-4,-0.684932932625758
"Spanish","Spanish_Rg1","Spanish_text_4","Q1","Type 3","Spanish_rater2",-4,-0.684932932625758
"Spanish","Spanish_Rg1","Spanish_text_5","Q1","Type 2","Spanish_rater2",8,1.1471424516106
"Spanish","Spanish_Rg1","Spanish_text_6","Q1","Type 4","Spanish_rater2",-8,-1.57005585953582
"Spanish","Spanish_Rg1","Spanish_text_7","Q1","Type 3","Spanish_rater2",6,0.63545412837939
"Spanish","Spanish_Rg1","Spanish_text_8","Q1","Type 1","Spanish_rater2",2,-0.0281867217663075
"Spanish","Spanish_Rg1","Spanish_text_9","Q1","Type 4","Spanish_rater2",-6,-1.10342816801669
"Spanish","Spanish_Rg1","Spanish_text_9","Q1","Type 4","Spanish_rater2",10,1.8465332589292
"Spanish","Spanish_Rg1","Spanish_text_10","Q1","Type 2","Spanish_rater2",-10,-2.47758436746213
"Spanish","Spanish_Rg1","Spanish_text_11","Q1","Type 4","Spanish_rater2",-2,-0.320384005703871
"Spanish","Spanish_Rg1","Spanish_text_12","Q1","Type 3","Spanish_rater2",8,1.1471424516106
"Spanish","Spanish_Rg1","Spanish_text_13","Q1","Type 2","Spanish_rater2",4,0.270160165313734
"Spanish","Spanish_Rg1","Spanish_text_14","Q1","Type 2","Spanish_rater2",4,0.270160165313734
"Spanish","Spanish_Rg1","Spanish_text_15","Q1","Type 1","Spanish_rater2",2,-0.0281867217663075
"Spanish","Spanish_Rg1","Spanish_text_16","Q1","Type 1","Spanish_rater2",8,1.1471424516106
"Spanish","Spanish_Rg1","Spanish_text_17","Q1","Type 2","Spanish_rater2",6,0.63545412837939
"Spanish","Spanish_Rg1","Spanish_text_18","Q1","Type 1","Spanish_rater2",-8,-1.57005585953582
"Spanish","Spanish_Rg1","Spanish_text_19","Q1","Type 3","Spanish_rater2",4,0.270160165313734
"Spanish","Spanish_Rg1","Spanish_text_20","Q1","Type 4","Spanish_rater2",-4,-0.684932932625758
"Spanish","Spanish_Rg1","Spanish_text_1","Q1","Type 3","Spanish_rater3",NA,2.88067435911106
"Spanish","Spanish_Rg1","Spanish_text_2","Q1","Type 4","Spanish_rater3",10,1.8465332589292
"Spanish","Spanish_Rg1","Spanish_text_3","Q1","Type 1","Spanish_rater3",0,-0.153115898776761
"Spanish","Spanish_Rg1","Spanish_text_4","Q1","Type 3","Spanish_rater3",-6,-1.10342816801669
"Spanish","Spanish_Rg1","Spanish_text_5","Q1","Type 2","Spanish_rater3",6,0.63545412837939
"Spanish","Spanish_Rg1","Spanish_text_6","Q1","Type 4","Spanish_rater3",NA,3.21099739847148
"Spanish","Spanish_Rg1","Spanish_text_7","Q1","Type 3","Spanish_rater3",4,0.270160165313734
"Spanish","Spanish_Rg1","Spanish_text_8","Q1","Type 1","Spanish_rater3",-4,-0.684932932625758
"Spanish","Spanish_Rg1","Spanish_text_9","Q1","Type 4","Spanish_rater3",6,0.63545412837939
"Spanish","Spanish_Rg1","Spanish_text_9","Q1","Type 4","Spanish_rater3",8,1.1471424516106
"Spanish","Spanish_Rg1","Spanish_text_10","Q1","Type 2","Spanish_rater3",-10,-2.47758436746213
"Spanish","Spanish_Rg1","Spanish_text_11","Q1","Type 4","Spanish_rater3",2,-0.0281867217663075
"Spanish","Spanish_Rg1","Spanish_text_12","Q1","Type 3","Spanish_rater3",6,0.63545412837939
"Spanish","Spanish_Rg1","Spanish_text_13","Q1","Type 2","Spanish_rater3",-6,-1.10342816801669
"Spanish","Spanish_Rg1","Spanish_text_14","Q1","Type 2","Spanish_rater3",2,-0.0281867217663075
"Spanish","Spanish_Rg1","Spanish_text_15","Q1","Type 1","Spanish_rater3",2,-0.0281867217663075
"Spanish","Spanish_Rg1","Spanish_text_16","Q1","Type 1","Spanish_rater3",6,0.63545412837939
"Spanish","Spanish_Rg1","Spanish_text_17","Q1","Type 2","Spanish_rater3",8,1.1471424516106
"Spanish","Spanish_Rg1","Spanish_text_18","Q1","Type 1","Spanish_rater3",4,0.270160165313734
"Spanish","Spanish_Rg1","Spanish_text_19","Q1","Type 3","Spanish_rater3",8,1.1471424516106
"Spanish","Spanish_Rg1","Spanish_text_20","Q1","Type 4","Spanish_rater3",6,0.63545412837939
"Spanish","Spanish_Rg1","Spanish_text_1","Q1","Type 3","Spanish_rater4",-2,-0.320384005703871
"Spanish","Spanish_Rg1","Spanish_text_2","Q1","Type 4","Spanish_rater4",8,1.1471424516106
"Spanish","Spanish_Rg1","Spanish_text_3","Q1","Type 1","Spanish_rater4",-7,-1.33297599198599
"Spanish","Spanish_Rg1","Spanish_text_4","Q1","Type 3","Spanish_rater4",-4,-0.684932932625758
"Spanish","Spanish_Rg1","Spanish_text_5","Q1","Type 2","Spanish_rater4",10,1.8465332589292
"Spanish","Spanish_Rg1","Spanish_text_6","Q1","Type 4","Spanish_rater4",6,0.63545412837939
"Spanish","Spanish_Rg1","Spanish_text_7","Q1","Type 3","Spanish_rater4",-6,-1.10342816801669
"Spanish","Spanish_Rg1","Spanish_text_8","Q1","Type 1","Spanish_rater4",-4,-0.684932932625758
"Spanish","Spanish_Rg1","Spanish_text_9","Q1","Type 4","Spanish_rater4",-6,-1.10342816801669
"Spanish","Spanish_Rg1","Spanish_text_9","Q1","Type 4","Spanish_rater4",8,1.1471424516106
"Spanish","Spanish_Rg1","Spanish_text_10","Q1","Type 2","Spanish_rater4",2,-0.0281867217663075
"Spanish","Spanish_Rg1","Spanish_text_11","Q1","Type 4","Spanish_rater4",-5,-0.883466773629878
"Spanish","Spanish_Rg1","Spanish_text_12","Q1","Type 3","Spanish_rater4",4,0.270160165313734
"Spanish","Spanish_Rg1","Spanish_text_13","Q1","Type 2","Spanish_rater4",-5,-0.883466773629878
"Spanish","Spanish_Rg1","Spanish_text_14","Q1","Type 2","Spanish_rater4",6,0.63545412837939
"Spanish","Spanish_Rg1","Spanish_text_15","Q1","Type 1","Spanish_rater4",-3,-0.489710706840945
"Spanish","Spanish_Rg1","Spanish_text_16","Q1","Type 1","Spanish_rater4",-4,-0.684932932625758
"Spanish","Spanish_Rg1","Spanish_text_17","Q1","Type 2","Spanish_rater4",2,-0.0281867217663075
"Spanish","Spanish_Rg1","Spanish_text_18","Q1","Type 1","Spanish_rater4",-4,-0.684932932625758
"Spanish","Spanish_Rg1","Spanish_text_19","Q1","Type 3","Spanish_rater4",6,0.63545412837939
"Spanish","Spanish_Rg1","Spanish_text_20","Q1","Type 4","Spanish_rater4",4,0.270160165313734
"Spanish","Spanish_Rg1","Spanish_text_1","Q1","Type 3","Spanish_rater5",-4,-0.684932932625758
"Spanish","Spanish_Rg1","Spanish_text_2","Q1","Type 4","Spanish_rater5",8,1.1471424516106
"Spanish","Spanish_Rg1","Spanish_text_3","Q1","Type 1","Spanish_rater5",-6,-1.10342816801669
